Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod,Mas Vnr Area,Exter Qual,Total Bsmt SF,1st Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Garage Finish,Garage Cars,Garage Area,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
8773,NAmes,6,5,2002,2002,0,Gd,1487,1419,1419,1,2,2,1,Gd,4,Typ,Fin,2,543,9,2006,WD ,Normal,190000
2760,BrDale,6,5,1973,1973,514,TA,525,525,1092,0,1,3,1,TA,6,Typ,Unf,2,440,12,2006,WD ,Normal,105500
2160,BrDale,5,6,1973,1973,200,TA,765,765,1365,0,1,3,1,Gd,7,Min1,Unf,2,440,6,2006,WD ,Normal,125500
1953,BrDale,6,5,1973,1973,408,TA,483,483,987,0,1,2,1,TA,5,Typ,Unf,1,264,6,2006,WD ,Normal,83000
1890,BrDale,6,7,1972,1972,380,TA,494,494,1030,0,1,3,1,TA,6,Typ,Unf,1,264,7,2006,WD ,Normal,116000
1680,BrDale,6,5,1971,1971,236,TA,672,672,1218,0,1,3,1,TA,7,Typ,NA,0,0,4,2006,WD ,Abnorml,91500
1680,BrDale,6,7,1972,1972,281,TA,672,672,1218,0,1,3,1,TA,7,Typ,Unf,1,264,5,2006,WD ,Normal,118000
1680,BrDale,6,5,1972,1972,504,TA,483,483,948,0,1,2,1,TA,5,Typ,Unf,1,264,7,2006,WD ,Normal,89000
1680,BrDale,6,5,1972,1972,504,TA,525,525,1092,0,1,3,1,TA,6,Typ,Unf,1,264,10,2006,WD ,Normal,108000
1680,BrDale,6,5,1972,1972,297,TA,483,483,987,0,1,2,1,TA,5,Typ,Unf,1,288,6,2006,WD ,Normal,94500
4043,NPkVill,6,5,1975,1975,0,TA,1069,1069,1069,0,2,2,1,TA,4,Typ,RFn,2,440,7,2006,WD ,Normal,146300
7514,NAmes,5,7,1967,1975,0,TA,943,1387,1387,1,1,3,1,TA,6,Typ,RFn,1,300,9,2006,WD ,Normal,145000
7838,NAmes,5,5,1967,1967,0,TA,864,900,900,1,1,3,1,TA,6,Typ,RFn,1,288,12,2006,WD ,Normal,123000
2280,NPkVill,7,7,1976,1976,0,TA,1055,1055,1055,1,2,2,1,TA,4,Typ,Unf,1,319,4,2006,WD ,Normal,137500
2179,NPkVill,6,5,1976,1976,0,TA,855,855,1456,0,2,3,1,TA,6,Typ,RFn,2,460,7,2006,WD ,Normal,144000
16737,NridgHt,9,5,2004,2005,66,Gd,1980,1980,1980,1,2,3,1,Ex,8,Typ,Fin,3,770,9,2006,WD ,Normal,315000
16387,NridgHt,9,5,2006,2006,215,Gd,1738,1738,2589,1,2,4,1,Ex,11,Typ,RFn,3,831,8,2006,New,Partial,412083
16259,NridgHt,9,5,2006,2006,370,TA,1249,1249,2596,0,3,4,1,Gd,9,Typ,RFn,3,840,9,2006,New,Partial,342643
16163,NridgHt,8,5,2004,2004,232,Gd,1618,1618,1618,0,2,2,1,Gd,6,Typ,Fin,3,880,7,2006,WD ,Normal,252000
13891,NridgHt,10,5,2006,2006,,Ex,2076,2076,2076,1,2,2,1,Ex,7,Typ,Fin,3,850,9,2006,New,Partial,465000
12228,NridgHt,7,5,2006,2006,206,Gd,1721,1740,1740,0,2,4,1,Gd,8,Typ,RFn,3,874,9,2006,New,Partial,293000
14780,NridgHt,9,5,2005,2005,568,Ex,1868,1868,1868,1,2,2,1,Ex,7,Typ,Fin,3,1085,6,2006,WD ,Normal,415000
16033,NridgHt,9,5,2004,2005,378,Gd,1833,1850,1850,1,2,3,1,Gd,8,Typ,Fin,3,772,3,2006,WD ,Normal,326000
14215,NridgHt,8,5,2005,2006,380,Gd,1158,1158,2376,0,3,4,1,Gd,9,Typ,RFn,3,853,11,2006,New,Partial,325300
13418,NridgHt,8,5,2004,2005,132,Gd,1117,1132,2452,0,3,4,1,Gd,9,Typ,Fin,3,691,9,2006,WD ,Normal,309000
13975,NridgHt,9,5,2005,2006,525,Gd,1090,1117,2206,0,2,4,1,Ex,10,Typ,Fin,3,670,8,2006,New,Partial,300000
10240,NridgHt,8,5,2005,2005,178,Gd,1030,1038,2098,0,2,3,1,Ex,8,Typ,RFn,3,878,3,2006,WD ,Normal,275500
9942,NridgHt,9,5,2005,2006,385,Ex,1606,1625,2091,1,2,3,1,Ex,8,Typ,RFn,2,521,5,2006,New,Partial,338500
11924,NridgHt,9,5,2005,2006,286,Ex,1175,1182,2324,1,3,4,1,Ex,11,Typ,Fin,3,736,7,2006,New,Partial,345000
12867,NridgHt,8,5,2005,2006,,Gd,1209,1209,2253,0,2,3,1,Ex,8,Typ,Fin,2,575,7,2006,New,Partial,344133
10672,NridgHt,8,5,2006,2006,0,Gd,1054,1054,2389,0,2,4,1,Gd,10,Typ,Fin,3,672,11,2006,New,Partial,298236
11643,NridgHt,8,5,2005,2006,142,Gd,1524,1544,2358,1,2,4,1,Ex,10,Typ,Fin,3,784,8,2006,New,Partial,329900
12378,NridgHt,9,5,2003,2004,0,Gd,1896,1944,1944,1,2,3,1,Ex,8,Typ,Fin,3,708,11,2006,WD ,Normal,360000
11065,NridgHt,8,5,2006,2006,788,Gd,1085,1120,1970,0,2,3,1,Ex,8,Typ,Fin,3,753,10,2006,New,Partial,281000
13758,NridgHt,9,5,2005,2006,430,Ex,1792,1792,1792,1,2,2,1,Gd,6,Typ,RFn,3,925,3,2006,New,Partial,372397
14828,NridgHt,9,5,2004,2005,674,Ex,1780,1780,1780,1,2,2,1,Ex,7,Typ,Fin,3,816,8,2006,WD ,Normal,378000
11846,NridgHt,9,5,2003,2004,562,Gd,1792,1792,1792,1,2,2,1,Ex,6,Typ,Fin,3,874,8,2006,WD ,Normal,374000
20431,NridgHt,9,5,2005,2006,870,Ex,1848,1848,2728,1,2,4,1,Ex,10,Typ,Fin,3,706,4,2006,New,Partial,437154
10927,NridgHt,8,5,2005,2005,280,Gd,1058,1058,1904,1,2,3,1,Ex,8,Typ,Fin,2,736,6,2006,WD ,Normal,275000
13215,NridgHt,8,5,2004,2004,112,Gd,1420,1426,1914,1,2,3,1,Gd,9,Typ,RFn,3,746,2,2006,WD ,Normal,279000
7052,NridgHt,7,5,2005,2005,240,Gd,1364,1364,1364,1,2,2,1,Gd,6,Typ,RFn,2,484,6,2006,WD ,Normal,185850
5911,NridgHt,9,5,2005,2005,278,Ex,1560,1565,1565,1,2,2,1,Ex,6,Typ,RFn,2,556,3,2006,WD ,Normal,282500
6955,NridgHt,7,5,2005,2006,94,Gd,1368,1368,1368,0,2,2,1,Gd,6,Typ,RFn,2,474,9,2006,New,Partial,202500
6792,NridgHt,7,5,2005,2006,94,Gd,1368,1368,1368,0,2,2,1,Gd,6,Typ,RFn,2,474,3,2006,New,Partial,202665
7740,NridgHt,9,5,2006,2006,518,Gd,1686,1686,1686,1,2,1,1,Ex,6,Typ,Fin,3,899,6,2006,New,Partial,332200
6373,NridgHt,9,5,2006,2006,572,Ex,1666,1666,1666,1,2,2,1,Gd,6,Typ,RFn,2,575,6,2006,New,Partial,310090
3136,NridgHt,7,5,2003,2003,163,Gd,1405,1405,1405,0,2,2,1,Gd,6,Typ,RFn,2,478,3,2006,WD ,Normal,171750
10237,Gilbert,6,5,2005,2006,0,Gd,1316,1316,1316,0,2,3,1,Gd,6,Typ,Fin,2,397,10,2006,New,Partial,169990
10237,Gilbert,6,5,2005,2006,0,Gd,728,728,1456,0,2,3,1,Gd,8,Typ,Fin,2,390,2,2006,New,Partial,170440
10237,Gilbert,7,5,2006,2006,0,Gd,738,738,1492,0,2,3,1,Gd,8,Typ,Fin,2,440,9,2006,New,Partial,169985
17104,Gilbert,7,5,2006,2006,0,Gd,654,664,1496,1,2,3,1,Gd,7,Typ,RFn,2,426,9,2006,New,Partial,179665
14054,Gilbert,7,5,2006,2006,0,Gd,879,879,1863,0,2,4,1,Gd,9,Typ,Fin,3,660,11,2006,New,Partial,219210
11660,Gilbert,6,5,2006,2006,0,Gd,1326,1326,1326,0,2,3,1,Gd,6,Typ,Fin,2,427,7,2006,New,Partial,174190
15578,Gilbert,6,5,2006,2006,0,Gd,728,728,1456,0,2,3,1,TA,8,Typ,RFn,2,429,5,2006,New,Partial,172785
11631,Gilbert,8,5,2004,2005,236,Gd,1052,1052,2373,0,2,4,1,Gd,9,Typ,Fin,3,632,6,2006,New,Partial,258000
9073,Gilbert,7,5,2006,2006,0,Gd,738,738,1492,0,2,3,1,Gd,8,Typ,Fin,2,440,10,2006,New,Partial,185101
3087,Blmngtn,7,5,2006,2006,14,Gd,1220,1364,1364,1,2,2,1,Gd,6,Typ,Fin,2,437,11,2006,New,Partial,210250
3196,Blmngtn,7,5,2003,2004,18,Gd,1374,1557,1557,0,2,2,1,Gd,7,Typ,Fin,2,420,10,2006,WD ,Normal,234000
3196,Blmngtn,8,5,2003,2003,40,Gd,1273,1456,1456,0,2,2,1,Gd,7,Typ,Fin,2,400,5,2006,WD ,Normal,215000
2938,Blmngtn,7,5,2002,2002,40,Gd,1368,1511,1511,1,2,2,1,Gd,5,Typ,Fin,2,398,5,2006,WD ,Normal,246990
3072,Blmngtn,7,5,2004,2004,18,Gd,1375,1414,1414,0,2,2,1,Gd,6,Typ,Fin,2,398,5,2006,WD ,Normal,178740
3072,Blmngtn,7,5,2004,2004,18,Gd,1365,1548,1548,1,2,2,1,Gd,7,Typ,Fin,2,388,9,2006,WD ,Normal,225000
3010,Blmngtn,7,5,2005,2006,16,Gd,1248,1248,1248,0,2,2,1,Gd,5,Typ,Fin,2,438,3,2006,New,Partial,167240
3010,Blmngtn,7,5,2005,2006,14,Gd,1142,1142,1142,0,2,2,1,Gd,6,Typ,Fin,2,440,6,2006,New,Partial,156820
3013,Blmngtn,7,5,2005,2005,145,Gd,1362,1506,1506,0,2,2,1,Gd,6,Typ,Fin,2,440,4,2006,WD ,Normal,213490
3982,Blmngtn,8,5,2006,2006,0,Gd,1520,1567,1567,1,2,1,1,Ex,7,Typ,Fin,3,648,10,2006,New,Partial,264561
4045,Blmngtn,7,5,2006,2006,45,Gd,1356,1500,1500,1,2,2,1,Gd,6,Typ,Fin,3,648,10,2006,New,Partial,246578
21930,Gilbert,5,5,2005,2005,0,Gd,732,734,1838,0,2,4,1,TA,7,Typ,Fin,2,372,7,2006,WD ,Normal,192140
7861,Gilbert,6,5,2002,2003,0,Gd,783,807,1509,1,2,3,1,Gd,7,Typ,Fin,2,393,6,2006,WD ,Normal,183200
9056,Gilbert,8,5,2004,2004,0,Gd,707,707,1414,0,2,3,1,Gd,6,Typ,Fin,2,403,10,2006,WD ,Normal,178000
9171,Gilbert,7,5,2004,2005,0,Gd,848,848,1598,0,2,3,1,Gd,7,Typ,Fin,2,433,7,2006,WD ,Normal,201490
11194,Gilbert,8,5,2000,2000,40,Gd,1406,1454,1936,0,2,3,1,Gd,7,Typ,RFn,2,504,11,2006,WD ,Normal,230500
7875,Gilbert,7,5,2003,2003,0,Gd,783,807,1509,0,2,3,1,Gd,8,Typ,Fin,2,393,7,2006,WD ,Normal,180000
8121,Gilbert,6,5,2000,2000,0,TA,953,953,1664,0,2,3,1,TA,7,Typ,RFn,2,460,1,2006,WD ,Normal,172400
8658,Gilbert,6,5,2000,2000,0,TA,982,1008,1889,0,2,3,1,TA,9,Typ,Fin,2,431,4,2006,WD ,Normal,215000
11214,Gilbert,7,5,1998,1999,0,Gd,930,956,1886,0,2,4,1,Gd,10,Typ,Fin,2,431,7,2006,WD ,Normal,199900
10852,Gilbert,6,5,2000,2000,0,TA,959,959,1671,1,2,3,1,TA,7,Typ,Fin,2,472,2,2006,WD ,Normal,173000
12104,Gilbert,7,5,2006,2006,0,Gd,1035,1082,2322,0,3,4,1,Gd,8,Typ,RFn,3,617,8,2006,New,Partial,287602
8738,Gilbert,7,5,1999,1999,302,Gd,975,1005,2291,0,2,4,1,Gd,8,Typ,Fin,2,429,2,2006,WD ,Normal,230000
9452,NoRidge,8,5,1997,1998,423,Gd,1396,1407,2392,1,2,3,1,Gd,7,Typ,Fin,3,870,6,2006,WD ,Normal,348000
9660,NoRidge,8,5,1998,1998,242,Gd,1044,1079,1976,1,2,3,1,Gd,7,Typ,Fin,3,885,2,2006,WD ,Normal,286000
9545,NoRidge,8,5,2000,2000,322,Gd,1160,1205,2234,1,2,3,1,Gd,7,Typ,RFn,3,768,6,2006,WD ,Normal,300000
35760,NoRidge,10,5,1995,1996,1378,Gd,1930,1831,3627,1,3,4,1,Gd,10,Typ,Fin,3,807,7,2006,WD ,Normal,625000
9233,NoRidge,9,5,2000,2000,877,Gd,1540,1540,2855,1,2,4,1,Ex,9,Typ,RFn,3,774,3,2006,WD ,Normal,405000
12011,NoRidge,8,5,1998,1998,530,Gd,1086,1086,1924,1,2,3,1,Gd,7,Typ,RFn,2,592,6,2006,WD ,Normal,280000
12090,NoRidge,8,5,1998,1998,650,Gd,1141,1165,2263,0,2,4,1,Gd,10,Typ,Fin,2,420,7,2006,WD ,Abnorml,258000
10019,NoRidge,8,5,1995,1995,397,Gd,1342,1358,2726,0,2,4,1,Gd,9,Typ,RFn,3,725,6,2006,WD ,Normal,350000
17242,NoRidge,9,5,1993,1994,738,Gd,1733,1933,3500,1,3,4,1,Ex,11,Typ,RFn,3,959,5,2006,WD ,Normal,584500
10236,NoRidge,8,5,1994,1995,501,Gd,1290,1305,2494,1,2,4,1,Gd,9,Typ,Fin,3,803,6,2006,WD ,Normal,321000
10120,NoRidge,8,5,1994,1994,391,Gd,1165,1203,2526,1,2,4,1,Gd,8,Typ,RFn,3,844,12,2006,WD ,Normal,290000
12585,NoRidge,8,5,1993,1993,420,Gd,1286,1565,2799,1,2,3,1,Gd,8,Typ,Fin,3,704,10,2006,WD ,Normal,315000
12447,Somerst,8,5,2005,2006,192,Gd,1100,1116,1964,0,2,3,1,Gd,8,Typ,Fin,2,760,1,2006,New,Partial,252000
15218,Somerst,8,5,2006,2006,,Gd,1670,1670,1670,1,2,2,1,Gd,6,Typ,RFn,3,928,9,2006,New,Partial,336820
20896,Somerst,8,5,2005,2006,0,Gd,2077,2097,2097,1,1,1,1,Ex,8,Typ,Fin,3,1134,1,2006,New,Partial,423000
10182,Somerst,8,5,2006,2006,420,Gd,1660,1660,1660,1,2,3,1,Gd,8,Typ,RFn,2,500,5,2006,New,Partial,290000
8688,Somerst,7,5,2005,2005,228,Gd,1616,1616,1616,0,2,3,1,Gd,7,Typ,RFn,3,834,4,2006,WD ,Normal,232000
10936,Somerst,8,5,2006,2006,60,Gd,1504,1504,1504,0,2,3,1,Gd,7,Typ,Fin,2,510,9,2006,New,Partial,199000
8640,Somerst,8,5,2006,2006,0,Gd,1278,1278,1278,0,2,2,1,Gd,5,Typ,RFn,2,584,10,2006,New,Partial,198600
13162,Somerst,9,5,2006,2006,0,Gd,2036,2036,2640,1,3,3,1,Ex,11,Typ,RFn,3,792,11,2006,New,Partial,405749
11216,Somerst,8,5,2006,2006,0,Gd,1489,1489,1489,0,2,3,1,Gd,7,Typ,RFn,2,776,6,2006,New,Partial,232600
10728,Somerst,8,5,2006,2006,0,Gd,1095,1095,1939,0,2,3,1,Gd,8,Typ,RFn,3,1053,8,2006,New,Partial,266000
8125,Somerst,7,5,2005,2006,0,Gd,756,756,1553,0,2,3,1,Gd,6,Typ,RFn,2,615,3,2006,New,Partial,186500
8125,Somerst,6,5,2005,2005,0,Gd,858,858,1716,0,2,3,1,Gd,7,Typ,RFn,2,615,2,2006,WD ,Normal,200825
8125,Somerst,7,5,2006,2006,0,Gd,770,778,1576,0,2,3,1,Gd,6,Typ,RFn,2,614,8,2006,New,Partial,197000
7200,Somerst,6,5,2006,2006,68,Gd,1262,1262,1262,0,2,2,1,Gd,5,Typ,Fin,2,572,5,2006,New,Partial,185000
7500,Somerst,7,5,2005,2005,0,Gd,1257,1266,1266,0,2,3,1,Gd,6,Typ,Unf,2,453,4,2006,WD ,Normal,176000
7200,Somerst,7,5,2006,2006,0,Gd,1293,1301,1301,1,2,2,1,Gd,5,Typ,RFn,2,572,8,2006,New,Partial,187750
7733,SawyerW,6,5,2005,2005,0,TA,1142,1142,1142,0,1,3,1,Gd,5,Typ,NA,0,0,1,2006,WD ,Normal,139500
11024,SawyerW,7,5,2005,2006,118,Gd,1400,1400,1400,0,2,3,1,Gd,6,Typ,RFn,2,612,10,2006,New,Partial,186800
13072,SawyerW,6,5,2005,2006,0,TA,1131,1131,1131,0,1,3,1,Gd,6,Typ,NA,0,0,3,2006,New,Partial,132000
13072,SawyerW,6,5,2005,2005,0,Gd,1141,1141,1141,0,1,3,1,TA,6,Typ,Unf,2,484,3,2006,WD ,Abnorml,142500
13072,SawyerW,6,5,2004,2004,0,TA,1158,1158,1158,1,1,3,1,Gd,5,Typ,Unf,2,576,5,2006,New,Partial,158000
7800,SawyerW,7,5,2005,2005,172,Gd,891,891,1686,0,2,3,1,Gd,8,Typ,Fin,2,462,4,2006,WD ,Normal,184000
7632,SawyerW,7,5,2005,2005,96,Gd,784,831,1585,0,2,3,1,Gd,7,Typ,RFn,2,449,3,2006,WD ,Normal,184900
8304,SawyerW,6,5,1997,1998,0,TA,941,941,1837,0,2,3,1,TA,7,Typ,RFn,2,688,7,2006,WD ,Normal,187000
7153,SawyerW,6,5,1992,1992,0,Gd,761,810,1603,0,2,3,1,Gd,7,Typ,RFn,2,484,7,2006,WD ,Normal,175900
9370,SawyerW,6,5,1992,1993,0,Gd,836,844,1731,1,2,3,1,Gd,7,Typ,RFn,2,462,10,2006,WD ,Family,248500
7175,SawyerW,6,5,1990,1991,0,Gd,1398,1398,1398,1,2,2,1,Gd,5,Typ,RFn,2,542,7,2006,WD ,Normal,172000
7175,SawyerW,6,5,1991,1991,0,Gd,1217,1217,1217,0,2,2,1,Gd,5,Typ,RFn,2,484,6,2006,WD ,Normal,151000
9019,SawyerW,6,5,1994,1994,0,TA,636,636,1320,0,2,3,1,Gd,6,Typ,Fin,2,472,7,2006,WD ,Normal,150000
8900,SawyerW,4,4,1966,1966,0,TA,1056,1056,1056,1,1,2,1,TA,5,Typ,Unf,1,384,11,2006,WD ,Normal,107000
7800,SawyerW,5,5,1965,1965,0,TA,828,965,965,1,1,3,1,TA,6,Typ,Unf,1,300,7,2006,WD ,Abnorml,119900
9100,Sawyer,5,4,1962,1962,51,TA,988,988,988,1,1,3,1,TA,6,Typ,Unf,2,624,7,2006,WD ,Normal,129500
9100,Sawyer,5,5,1963,1963,336,TA,1728,1728,1728,1,2,6,2,TA,10,Typ,Unf,2,504,11,2006,ConLI,Abnorml,125000
8927,Sawyer,6,6,1977,1977,0,TA,0,1286,1654,0,2,4,2,TA,10,Typ,RFn,2,528,8,2006,WD ,Normal,119500
9240,Sawyer,5,6,1962,2002,0,TA,864,1211,1211,0,1,2,1,TA,6,Min1,Unf,2,576,3,2006,WD ,Normal,144000
8471,Sawyer,6,7,1977,1995,46,TA,506,1212,1212,1,1,3,1,TA,6,Typ,Unf,2,492,7,2006,WD ,Normal,151000
9308,Sawyer,5,5,1965,1965,0,TA,984,984,984,0,1,3,1,TA,5,Typ,Unf,1,310,7,2006,WD ,Normal,126000
8450,Sawyer,5,6,1968,1968,90,TA,882,909,909,0,1,3,1,TA,5,Typ,Unf,1,294,11,2006,COD,Normal,116000
8638,Sawyer,5,6,1963,1963,0,TA,925,925,925,1,1,2,1,TA,5,Typ,Unf,2,484,10,2006,WD ,Normal,133500
13052,Sawyer,5,6,1965,1965,0,TA,1024,1024,1024,0,1,3,1,TA,5,Typ,Unf,1,308,1,2006,WD ,Normal,120875
13526,Sawyer,5,6,1965,1965,114,TA,935,935,935,1,1,3,1,TA,5,Typ,Unf,1,288,11,2006,WD ,Normal,137000
8020,Sawyer,5,6,1964,1964,0,TA,912,912,912,0,1,3,1,TA,6,Typ,NA,0,0,4,2006,WD ,Normal,124000
6993,Sawyer,5,7,1961,1994,0,TA,912,1236,1236,0,1,3,1,TA,6,Typ,Unf,1,288,6,2006,WD ,Normal,135000
8789,Sawyer,5,6,1967,1967,0,TA,912,941,941,0,1,3,1,TA,6,Typ,Unf,1,288,6,2006,WD ,Normal,129200
14330,Veenker,7,4,1974,1974,145,Gd,1748,2151,2646,1,2,3,1,Gd,9,Mod,RFn,2,550,1,2006,WD ,Normal,260000
16059,NoRidge,8,5,1991,1992,284,Gd,1288,1301,2417,0,2,4,1,Gd,9,Typ,Unf,2,462,4,2006,WD ,Normal,260000
11025,NoRidge,8,5,1992,1993,692,Gd,1334,1520,2826,1,2,3,1,Gd,9,Typ,RFn,3,888,10,2006,WD ,Normal,334000
14541,NoRidge,8,7,1993,1993,0,Gd,1338,1352,2520,1,2,5,1,Gd,10,Typ,RFn,3,796,11,2006,WD ,Abnorml,310000
13346,NoRidge,7,5,1992,2000,0,Gd,1095,1166,2295,1,2,4,1,Gd,9,Typ,RFn,2,590,7,2006,WD ,Normal,268000
12461,NoRidge,8,5,1994,1995,0,Gd,1624,1624,1624,1,2,2,1,Gd,5,Typ,RFn,3,757,7,2006,WD ,Normal,262000
3628,Somerst,7,5,2004,2004,0,Gd,1143,1143,1143,0,1,1,1,Gd,5,Typ,RFn,2,588,5,2006,WD ,Normal,176400
3316,Somerst,8,5,2005,2005,0,Gd,1247,1247,1247,1,1,1,1,Gd,4,Typ,Fin,2,550,4,2006,WD ,Normal,197000
3180,Somerst,7,5,2005,2005,0,TA,600,520,1200,0,2,2,1,Gd,4,Typ,RFn,2,480,6,2006,WD ,Normal,151000
2544,Somerst,7,5,2005,2005,0,Gd,600,520,1223,0,2,2,1,Gd,4,Typ,RFn,2,480,7,2006,WD ,Normal,147400
2544,Somerst,7,5,2005,2005,0,Gd,600,520,1223,0,2,2,1,Gd,4,Typ,RFn,2,480,7,2006,WD ,Normal,149900
3180,Somerst,7,5,2005,2005,0,Gd,600,520,1200,0,2,2,1,Gd,4,Typ,RFn,2,480,4,2006,WD ,Abnorml,144152
2998,Somerst,6,5,2000,2000,513,Gd,756,768,1524,0,2,2,1,Gd,4,Typ,Unf,2,440,6,2006,WD ,Normal,166000
3735,Somerst,7,5,1999,1999,218,Gd,691,713,1452,1,2,3,1,Gd,6,Typ,Unf,2,506,3,2006,WD ,Normal,183900
2651,Somerst,7,5,2000,2000,0,Gd,673,673,1382,1,2,3,1,Gd,6,Typ,Unf,2,490,4,2006,WD ,Normal,165000
4447,Somerst,7,5,2003,2003,0,Gd,530,530,1080,0,2,2,1,Gd,4,Typ,RFn,2,496,7,2006,WD ,Normal,139000
8314,Somerst,7,5,1997,1998,0,Gd,569,854,1694,0,2,3,1,Gd,6,Typ,Unf,1,434,11,2006,WD ,Normal,200000
7180,Somerst,8,5,2001,2002,0,Gd,1568,1568,1568,0,2,3,1,Gd,6,Typ,RFn,2,564,9,2006,WD ,Normal,221000
9549,Veenker,8,5,1995,1996,0,Gd,1494,1494,1494,1,1,2,1,Ex,6,Typ,Fin,2,481,4,2006,WD ,Normal,270000
11250,Veenker,6,6,1977,1977,0,Gd,1208,1208,1208,1,1,3,1,TA,6,Typ,RFn,2,546,6,2006,WD ,Normal,165000
3760,Greens,8,5,1980,1980,0,Gd,1235,1235,1235,1,1,1,1,TA,4,Typ,Fin,2,484,5,2006,WD ,Normal,214000
3640,Greens,8,5,1980,1980,0,Gd,1036,1036,1036,1,1,1,1,Gd,4,Typ,Fin,2,484,9,2006,WD ,Normal,188000
3874,Greens,8,5,1980,1980,0,Gd,1226,1226,1226,1,1,1,1,Gd,4,Typ,Fin,2,484,7,2006,WD ,Normal,190000
3876,Greens,8,5,1978,1978,0,Gd,1226,1226,1226,1,1,1,1,Gd,4,Typ,Fin,2,484,7,2006,WD ,Normal,170000
50271,Veenker,9,5,1981,1987,0,Gd,1842,1842,1842,2,0,0,1,Gd,5,Typ,Fin,3,894,11,2006,WD ,Normal,385000
13110,NWAmes,5,6,1972,1972,144,TA,1153,1193,1193,1,2,2,1,TA,6,Typ,Fin,2,501,7,2006,WD ,Normal,146500
10192,NWAmes,7,6,1968,1992,143,TA,570,1222,1920,0,3,4,1,Gd,8,Typ,RFn,2,487,9,2006,WD ,Normal,170000
20781,NWAmes,7,7,1968,2003,0,TA,1568,2156,2156,0,2,3,1,TA,9,Typ,RFn,2,508,6,2006,WD ,Normal,262500
11700,NWAmes,6,6,1968,1968,420,TA,708,708,1416,0,2,3,1,TA,7,Typ,RFn,2,776,5,2006,WD ,Normal,179900
11029,NWAmes,6,7,1968,1984,220,TA,1054,1512,2654,1,2,4,1,Gd,9,Typ,Unf,2,619,8,2006,WD ,Normal,250000
10400,NWAmes,6,5,1972,1972,288,TA,732,1012,1790,1,1,4,1,TA,8,Min2,RFn,2,484,11,2006,WD ,Normal,165150
10140,NWAmes,7,6,1967,1967,264,TA,1334,1334,1334,1,2,3,1,TA,7,Typ,RFn,2,477,4,2006,WD ,Normal,164500
9600,NWAmes,7,5,1969,1969,168,TA,1164,1164,1164,0,1,3,1,TA,6,Typ,Unf,2,528,7,2006,COD,Normal,140000
9750,NAmes,5,5,1967,1967,0,TA,980,980,980,0,2,3,1,TA,6,Typ,Fin,1,384,10,2006,WD ,Normal,135500
9600,NAmes,5,5,1968,1968,0,TA,1051,1051,1051,1,1,3,1,TA,6,Typ,RFn,2,504,7,2006,WD ,Normal,142000
8640,NAmes,5,5,1968,1968,300,TA,900,884,1770,1,1,4,1,TA,7,Typ,RFn,2,530,6,2006,WD ,Normal,155000
9360,NAmes,6,7,1968,2004,203,TA,976,976,976,1,1,2,1,Gd,4,Typ,RFn,2,504,8,2006,WD ,Abnorml,157500
8400,NAmes,5,5,1968,1968,168,TA,1052,1052,1052,1,1,3,1,TA,5,Typ,RFn,1,288,11,2006,WD ,Normal,138500
8400,NAmes,5,6,1968,1968,0,TA,833,898,898,1,1,3,1,TA,6,Typ,RFn,1,326,8,2006,WD ,Normal,140000
9759,NAmes,5,5,1966,1966,0,TA,1051,1051,1051,1,1,3,1,TA,6,Typ,RFn,1,264,3,2006,WD ,Normal,124400
9600,NAmes,5,7,1967,1967,140,TA,1141,1141,1141,1,1,3,1,TA,6,Typ,Unf,1,568,7,2006,WD ,Normal,158000
9230,NAmes,5,8,1965,1998,166,TA,864,1200,1200,1,1,1,1,Gd,6,Typ,Unf,2,884,10,2006,WD ,Normal,146000
14803,NWAmes,6,5,1971,1971,252,TA,825,1097,1993,0,2,4,1,TA,8,Typ,RFn,2,495,6,2006,WD ,Normal,190000
10659,NAmes,5,6,1961,1961,0,TA,1050,1050,1050,1,1,3,1,TA,6,Typ,Unf,1,368,1,2006,COD,Normal,136500
9100,NAmes,5,5,1958,1958,0,TA,864,864,864,1,1,3,1,TA,5,Typ,Unf,2,624,7,2006,WD ,Normal,129900
8393,NAmes,5,5,1959,2005,122,TA,1626,1712,1712,0,2,4,2,TA,8,Typ,Fin,2,588,6,2006,WD ,Family,145000
8800,NAmes,6,7,1965,2000,0,TA,1187,1565,1565,1,2,3,1,Gd,7,Min1,RFn,1,299,6,2006,WD ,Abnorml,185900
8800,NAmes,6,6,1964,1964,425,TA,1251,1251,1251,1,1,3,1,TA,6,Typ,RFn,1,461,3,2006,WD ,Normal,160000
10368,NAmes,6,6,1964,1964,112,TA,1008,1488,1488,1,1,3,1,TA,7,Typ,Fin,2,430,4,2006,WD ,Normal,167000
9350,NAmes,5,6,1964,1964,0,TA,720,720,1440,0,1,4,1,TA,7,Typ,Fin,2,480,7,2006,WD ,Normal,157500
10382,NAmes,6,5,1958,1958,105,TA,588,1095,1095,1,1,2,1,TA,6,Typ,RFn,1,264,3,2006,ConLD,Normal,140000
8973,NAmes,5,7,1958,1991,85,TA,1008,1053,1053,0,1,3,1,Ex,6,Typ,RFn,2,750,7,2006,WD ,Abnorml,150000
